id,title,price,thumbnail,duration,description_list,category,rating,likes,created_date,edited,summary,author_id
125,대게딱지장 볶음밥,7200,blog/2020/12/06/temp_jnlgnKV.png,30,"[""송송 썬 대파 1/2대, 달걀 2개, 밥 2공기를 볶아준다"", ""어느정도 볶았으면 대개딱지장 1개와 참기름을 넣고 다시 볶아준다."", ""대게를 적당히 볶았으면 김가루, 통깨 3숟가락을 넣고 다시 볶아준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
130,순두부 스크램블,2926,blog/2020/12/06/temp_BylJH2S.png,10,"[""그릇에 계란을 풀고 다져놓은 야채와 함께 순두부를 넣어줍니다. 간은 소금으로 살짝 해주세요. 반찬이 아니라 식사대용 또는 간식으로 먹을꺼라 간은 싱겁게 해주심 좋아요."", ""팬에 기름을 두르고 모두 부어주세요."", ""밥공기에 완성된 스크램블을 넣고 숟가락으로 꾹 눌어주세요. 그리고 그릇에 올려주심 된답니다.""]","[""Western""]",0,0,2020-12-07,,부드럽고 고소한 순두부 바쁜 아침 또는 간식으로 휘리릭 스크램블 만들어 해결 해봐요 순두부를 넣어 한끼 식사로 충분해요. 출처: https://www.10000recipe.com/recipe/6850688,19
129,토마토 오믈렛,1945,blog/2020/12/06/temp_MB9lt7j.png,30,"[""달군팬에 올리브오일을 넣은후 양파부터 넣고 달달 볶아주다가.. 토마토와 햄을 넣고 마저 볶아주세요~~"", ""약불로 달군팬에 역시 올리브오일을 둘러주고.. 달걀물을 부어 젓가락으로 휘저어가며 두툼하고 몽글몽글하게 익혀주는데요~~ 스크램블에그같이 산산조각(?) 내면 안되구여...ㅎ 지단같이 부쳐주되 몽글몽글하면서 도톰하게 부쳐주셔야해요~~"", ""볶아놓은 토마토와 채소를 치즈위에 올려주구여~~""]","[""Western""]",0,0,2020-12-07,,영양 듬뿍 토마토 오믈렛 출처: https://www.10000recipe.com/recipe/4841288,19
131,찹스테이크,5400,blog/2020/12/06/temp_8Pp4IV1.png,15,"[""소고기 채끝살로 준비해 키친타올로 핏물을 제거하고 깍둑모양으로 썰어 올리브유1스픈 소금 넣고 밑간을 했어요 양파 파프리카도 적당한 크기로 준비~"", ""마늘향이 올라 올때 밑간해둔 소고기 넣고 센불에 볶아 주세요 센불에 익혀야 육즙이 빠져 나가지 않아 맛있는 고기를 유지할수 있답니다"", ""손질한 야채를 넣고 1분 정도 볶은 후 굴소스 케찹 후추 넣어 소스가 고루 섞이게 볶다가""]","[""Western""]",0,0,2020-12-07,,조리 시간이 짧인 후다닥 만들 수 있는 메뉴지만 소스와 조리 시간에 따라 맛이 많이 달라집니다 출처: https://www.10000recipe.com/recipe/6891905,19
132,삼각김밥비빔밥,4200,blog/2020/12/06/temp_9bn9stz.png,10,"[""삼각김밥의 김을 벗긴다."", ""벗긴 삼각김밥 위에 김치, 단무지를 넣는다."", ""참기름을 둘러 고소함을 더한다."", ""김자반 볶음을 살짝 뿌린 후, 비벼서 먹으면 된다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,가성비 좋은 삼각김밥을 비빔밥으로 즐겨보자,14
133,부대찌개라면,7100,blog/2020/12/06/temp_MGoyJiS.png,10,"[""김치찌개 맛 라면을 제조한다."", ""소시지, 햄, 두부를 가위로 먹기 좋게 잘라 넣는다."", ""전자레인지에 3분간 돌리면 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,간편하지만 몸도 마음이 든든해지는 한 끼 식사,14
138,요리조리라떼,7400,blog/2020/12/07/temp_1xGHA1n.png,20,"[""바닐라 아이스크림을 20초 데운다."", ""스틱 커피에 물을 조금 넣어 에스프레소 스타일로 만든다."", ""컵에 죠리퐁과 우유를 섞어준후, 죠리퐁을 먼저 건져 먹는다."", ""진해진 우유에 녹인 아이스크림과 커피를 섞고, 죠리퐁을 한번 더 넣고 먹는다.""]","[""ConvenienceStore"", ""Dessert""]",0,0,2020-12-07,,"죠리퐁을 이용한 라떼.
주의: 한 사람이 먹기엔 양이 많습니다. 3명~4명이서 나눠드세요.",14
139,"레몬, 너한테 피치나",3480,blog/2020/12/07/temp_GtYeLTx.png,5,"[""얼음컵에 크랜베리 주스 3/4컵을 넣어준다."", ""복숭아 스파클링 음료 1/2컵을 넣어준다."", ""레모나 한 포를 뿌리고, 가루가 녹도록 섞어준다.\n다 섞었으면 맛있게 먹는다.""]","[""ConvenienceStore"", ""Dessert""]",0,0,2020-12-07,,"",14
144,마크 정식,9281,blog/2020/12/07/temp.jpeg,15,"[""스파게티와 떡볶이를 따로 조리한 후 두 개를 한 용기에 넣어 섞는다."", ""소시지를 적당한 크기로 잘라 넣어준다."", ""여러 가지 종류의 치즈도 넣어준다."", ""전자레인지에 2분 정도 돌려준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
140,민기네 젖은 감자,1200,blog/2020/12/07/temp_qj9H2KD.png,5,"[""종이컵 3개를 겹친 후, 감자 과자 1봉지를 모두 넣는다."", ""과자 선에 맞춰 뜨거운 물을 넣고, 과자가 물을 흡수할 때까지 기다린다."", ""감자 과자가 물을 흡수하면 으깨어 저어준다.""]","[""Dessert"", ""ConvenienceStore""]",0,0,2020-12-07,,"",14
141,에그머니빵,4100,blog/2020/12/07/temp_Vbdye68.png,5,"[""샌드를 반으로 잘라준다."", ""달걀 샐러드를 빵 속에 넣어주면 간단하게 완성된다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
151,닭.치.유 파스타,4590,blog/2020/12/07/temp_46aNuJ5.png,15,"[""우유를 뚜껑을 연 채로 전자레인지에 2분 데운다.\n"", ""매콤 치킨을 손으로 잘게 찢어 전자레인지에 30초간 데운다."", ""데워진 우유를 표시선보다 적게 붓고 뚜껑을 덮어 전자레인지에 3분 더 데운다."", ""익은 면 위에 분말 수프를 뿌린 후 잘 섞는다."", ""그 위에 체다치즈를 한 장 올리고 전자레인지에 30초 데운다.\n""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
142,호치민 막창국수,9200,blog/2020/12/07/temp_4K8To9i.png,10,"[""쌀국수 컵라면에 뜨거운 물을 붓고, 막창은 전자레인지에 2분 30초 데운다."", ""쌀국수 면만 건져서 불막창에 넣어 비비면 간단하게 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
145,사리곰탕 만둣국,3050,blog/2020/12/07/temp_S0VdjVy.png,10,"[""사리곰탕 라면을 끓인다."", ""끓인 라면 위에 편의점 만두를 넣으면 간단하지만 담백한 맛의 조화를 느낄 수 있다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
143,소피 말았소,3540,blog/2020/12/07/temp_FPxLKrt.png,10,"[""식빵 한 장에 체다치즈 한 장을 올린다."", ""그 위에 소시지를 잘라 넣고, 모짜렐라 치즈를 듬뿍 뿌린다."", ""전자레인지에 1분 30초간 돌린다."", ""위에 케찹을 뿌린후 돌돌 말아먹으면 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
149,밴쯔 정식,10700,blog/2020/12/07/temp_2jf5s1B.png,10,"[""조각피자와 떡볶이를 따로 조리해준다."", ""훈제 닭다리, 떡볶이, 치즈를 피자 위에 올린다."", ""1분 30초간 전자레인지에 조리한 후, 케첩을 뿌려준다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
146,오지치즈후라이,2890,blog/2020/12/07/temp_RqekqI2.png,10,"[""오감자 위에 적당한 크기로 자른 체다치즈와 스트링치즈를 올린다."", ""40초간 전자레인지에 돌리면 간단하게 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
147,떡볶이 리조또,6900,blog/2020/12/07/temp_6xrlItk.png,10,"[""물, 떡볶이, (김을 제거한) 삼각김밥을 한 곳에 모아 섞어준다."", ""위에 치즈들을 올려준다."", ""전자레인지에 3분 정도 돌리면 완성!""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
148,강다니엘 정식,2750,blog/2020/12/07/temp_dDnBpmP.png,10,"[""라면사리 2개를 익힌다."", ""짜장라면 소스, 불닭볶으면 소스, 고춧가루, 후추를 넣고 비벼주면 간편하게 완성된다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
150,치치면,7200,blog/2020/12/07/temp_Y7b7Ihz.png,15,"[""컵누들의 면만 넣고 뜨거운 물에 3분간 조리한다.\n"", ""얼음물에 면을 헹구고, 컵라면 컵에 다시 담는다."", ""면 위에 김치와 참치 토핑을 추가한다.\n참치의 기름은 제거되어야 한다."", ""면 위에 김치와 참치 토핑을 추가한다.""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
152,닭.치.유 파스타,4590,blog/2020/12/07/temp_MFNTPGQ.png,15,"[""우유를 뚜껑을 연 채로 전자레인지에 2분 데운다.\n"", ""매콤 치킨을 손으로 잘게 찢어 전자레인지에 30초간 데운다."", ""데워진 우유를 표시선보다 적게 붓고 뚜껑을 덮어 전자레인지에 3분 더 데운다."", ""익은 면 위에 분말 수프를 뿌린 후 잘 섞는다."", ""그 위에 체다치즈를 한 장 올리고 전자레인지에 30초 데운다.\n""]","[""ConvenienceStore""]",0,0,2020-12-07,,"",14
153,감자 고로케 스테이크,5474,blog/2020/12/07/temp_RAwERRD.png,60,"[""팬에 기름을 두르고 양파, 당근을 넣고 볶다가 당근이 익으면 소금, 고추를 넣고 볶습니다."", ""감자는 찌거나 삶아 으깨어 둡니다. 으깬 감자 그릇에 볶은 채소, 게맛살, 모짜렐라치즈, 달걀을 넣고 쓱쓱 비벼 재료들을 잘 섞이도록 합니다."", ""원하는 크기로 만들어 둡니다. 감자전분, 달걀, 빵가루 순으로 묻혀 기름에 노릇하게 구우면 완성입니다.""]","[""Western""]",0,0,2020-12-07,,간식으로 한끼식사로도 좋은 감자 고로케 스테이크 소개합니다. 출처: https://www.10000recipe.com/recipe/3646410,19
154,뚝배기 치즈 퐁듀,3910,blog/2020/12/07/temp_uSck4Wh.png,30,"[""재료를 준비한다."", ""작은 뚝배기에 치즈, 우유를 채워준다."", ""치즈가 살짝 녹으면 전분물을 넣어준다.""]","[""Western""]",0,0,2020-12-07,,"그리고 원래 퐁듀를 만들때는 와인도 들어가고,
치즈도 에멘탈치즈 그뤼에르치즈등을 씁니다
이건 구독자님들이 최대한 쉽고 맛있게 드실 수 있는 레시피에요! 출처: https://www.10000recipe.com/recipe/6870709",19
160,커리부어스트,4209,blog/2020/12/07/temp_L55KyGK.png,30,"[""토마토파스타소스 4스푼, 매운카레가루 1스푼, 고춧가루 반스푼, 올리고당 1티스푼을 넣고 잘 섞어주세요"", ""양파가 투명하게 익으면 한쪽으로 밀어내고 후랑크소세지를 노릇하게 구워줍니다"", ""뜨끈뜨끈한 후랑크소세지와\n양파볶음을 올리고 소스를 부운 후\n카레가루 반 스푼을 솔솔 뿌려주면 완성!""]","[""Western""]",0,0,2020-12-07,,후랑크소세지로 독일 길거리 간식 커리부어스트를 만들어봤어요 새콤달콤한 맛에 커리맛까지 더해지니 맥주스틸러가 따로 없어용 출처: https://www.10000recipe.com/recipe/6893578,19
155,파프리카 달걀 그라탕,3250,blog/2020/12/07/temp_n3uE5gh.png,30,"[""일단 계란과 파프리카와 각종 양념을 준비해요."", ""계란을 중불에서 13분 삶아서 껍질을 까서 준비하여"", ""으깨어준후 사진은 생럑되어 있지만 기호에 맞는 각종야채른 다져 넣고 머스타드와 소금 설탕 파슬리 후레이크를 넣고 간을 맞 춘후 모짤렐라 치즈를 토핑하고 파슬리 가루를 뿌린후 오븐에 넣어 치즈가 녹을 때까지 구워줍니다.""]","[""Western""]",0,0,2020-12-07,,달걀 샐러드 샌드위치를 해먹고 남은 샐러드와 파프리카를 이용해서 그라탕을 만들어 보았어요. 이미 만들어진 샐러드가 남아 있다면 너무나 간편하고 쉬운 요리입니다. 출처: https://www.10000recipe.com/recipe/6885626,19
158,된장양념 로스트포크,5500,blog/2020/12/07/temp_RpiR0VO.png,90,"[""통삼겹살을 반으로 잘라 양념에 잘 버무려 비닐봉지 등에 공기가 들어가지 않게 잘싼다음 냉장에서 1시간 이상 두세요."", ""240도로 예열된 오븐에 돼지고기를 호일에 싸서 30~40분 정도 구워주세요."", ""호일을 벗겨낸 다음 반으로 잘라 상태를 확인한 다음 220~240도에서 20분 내외로 구워주세요.""]","[""Western""]",0,0,2020-12-07,,더운 여름을 맞이해서 건강에 좋은 된장 양념을 한 로스트포크를 만들어보세요. 온가족이 함께 즐길 주말 메뉴로 좋을꺼 같아요.,19
156,병아리콩 튀김 팔라펠,3100,blog/2020/12/07/temp_BHWZFZ0.png,60,"[""불은 병아리콩을 체에 받쳐 물기를 제거하고 믹서기에 소금, 샐러리, 양파, 후추, 카레가루, 마늘을 넣고 갈아준다."", ""동글동글 한 입 크기로 빚어준다."", ""기름에 노릇하게 튀겨준다.""]","[""Western""]",0,0,2020-12-07,,"중동지역뿐만 아니라 다양한 나라에서 식당, 길거리에서 맛볼 수 있는 음식이죠. 특히 이 팔라펠을 피타 빵에 넣어 샌드위치로 파는 것을 먹어본 적이 있는데, 얼마나 맛있던지.....담백한 빵에 팔라펠 끼고 요거트소스, 치즈, 다양한 채소들을 끼워 넣어 드셔보세요. 한끼 식사로 완벽하답니다. 출처: https://www.10000recipe.com/recipe/6917443",19
157,부채살 스테이크,6350,blog/2020/12/07/temp_YYa24K5.png,60,"[""뜨겁게 예열된 팬에 중불에서 올리브오일을 두르고\n소고기를 넣고 허브솔트를 뿌려 앞뒤로 1분간 구워준 뒤"", ""그리고 버터를 넣고 녹인 버터에 앞뒤로 30초씩 더 구워주고 상온에서 2분간 래스팅 해줍니다"", ""접시에 구운 가니쉬채소와 스테이크를 담아주면 완성!!""]","[""Western""]",0,0,2020-12-07,,"기념일이나 홈파티를 할 때 제일 중요한 건 역시 음식이겠죠!!ㅎㅎ
두툼한 부채살 스테이크 맛있게 굽는 레시피입니다",19
159,소시지 달걀 프리타타,3724,blog/2020/12/07/temp_6Zqj5pB.png,30,"[""팬에 기름을 두르고 소시지, 당근, 양파를 볶는다."", ""달걀물을 붓고 뚜껑을 덮어 약불로 익힌다.""]","[""Western""]",0,0,2020-12-07,,"냉장고를 털어먹기 딱! 좋은메뉴 찾으세요?
그렇다면 바로 요 소시지달걀프리타타! 출처: https://www.10000recipe.com/recipe/6897399",19
161,회오리 오므라이스,2656,blog/2020/12/07/temp_GJ3HshY.png,30,"[""오일을 1T 두른 후라이팬에 감자, 당근, 파부터 볶아주세요\n어느정도 재료가 있었다고 싶으면 나머지 재료를 넣고 한번더 볶아주시면 되는데요\n이때, 소금 한꼬집, 후추 톡톡, 케찹 1T를 넣고 간해주세요\n그리고 밥 한공기를 재료에 넣고 잘 섞어주시면 된답니다"", ""냄비에 버터1T, 케찹4T, 돈가스소스6T, 올리고당2T, 굴소스1, 물 1/3컵을 넣고 끓여주세요\n이때, 후추 톡톡도 잊지말아주세요\n몽글몽글 한번 끓으면 오므라이스소스 완성됩니다"", ""볶아둔 밥을 밥공기에 넣고 꾹꾹 눌러서 담아주세요\n그 다음 플레이팅할 접시에 대고 뒤집어서 봉긋한 모양으로 엎어서 모양을 잡아줍니다\n여기까지는 크게 어려운게 없으셨지요??\n그냥 볶음밥하는것이랑 똑같은 레시피라서~~""]","[""Western""]",0,0,2020-12-08,,"보기에도 너무 예쁘고 맛도 너무 맛있는 오므라이스 만들기
회오리 오므라이스에 소스까지 같이 포스팅 할게요
사먹지 않아도 너무 근사한 저녁식사가 되어서 뿌듯합니다 출처: https://www.10000recipe.com/recipe/6935734",20
162,브루스케타,1950,blog/2020/12/07/temp_uf6CGr1.png,15,"[""바게뜨나 식빵 또는 대체할만한 빵을\n버터를 발라 살짝 구워주세요"", ""토마토, 양파에\n토마토 살사 양념 바질가루, 올리브유 1T, 레몬즙(또는 식초) 1T를 넣고 잘 섞어줍니다"", ""빵위에 한 스푼씩 골고루 올려주면 브루스케타 완성입니다!""]","[""Western""]",0,0,2020-12-08,,"브루스케타(Bruschetta)는 이탈리안 애피타이저로 빵위에 올리브유, 소금, 후추등을 올려서 먹는 요리인데 토마토를 주로 많이 올려먹는답니다. 여행 때 기억을 되살려 집에 있는 재료로 따라해봤어요! 출처: https://www.10000recipe.com/recipe/6867769",20
163,돼지고기 양배추롤(롤캬베츠),2500,blog/2020/12/07/temp_iybnjrN.png,30,"[""두부는 으깨고 양파, 당근은 다진 뒤 나머지 돼지고기 반죽을 넣어 골고루 섞은 뒤 차지게 치대줍니다."", ""뭉친 돼지고기 반죽을 양배추 위에 올린 뒤 돌돌 싸서 말아줍니다."", ""양배추롤을 넣고 뚜껑을 덮은 뒤,,, 중불에서 15분쯤을 조려 돼지고기 반죽을 완전히 익혀줍니다.""]","[""Western""]",0,0,2020-12-08,,양배추 안에 돼지고기반죽을 넣어 맛과 영양을 동시에 챙길 수 있는 돼지고기 양배추롤!! 출처: https://www.10000recipe.com/recipe/6622198,20
168,LA갈비맛 스테이크,13100,blog/2020/12/07/temp_LQG3VIo.png,30,"[""소금, 후추를 제외하고\n양념재료를 모두 한꺼번에 넣어줍니다.\n양념 뭐 별로 대단한 거 없어보이지만 맛은 시시하지 않아요."", ""양파는 고기를 조리하기 직전에 준비합니다.\n채 썰어서 달궈진 후라이팬에 올리브오일 살짝 둘러 겉만 살짝 익혀서 그릇에 따로 담아놓아요.\n저는 레스토랑에서 먹는 기분 내려고 철판 데워서 사용해줬답니다. ㅎ"", ""고기를 꺼내서 후라이팬에 볶습니다.\n고기에서 육즙이 나오면서 후라이팬이 흥건해지는데, 고기가 다 익었다고 그냥 불 꺼버리지 마시고 부글거리던 국물이 다 졸고 양념이 시럽처럼 끈적거릴 때까지 끝까지 바싹 볶아주어야 해요. 그러면 희한하게 불에 직화한 맛 비슷하게 나더라구요.\n간을 보시고 소금, 후추를 추가하실 분들은 지금 해주세요. 저는 후추가루만 조금 넣었어요""]","[""Western""]",0,0,2020-12-08,,이 레시피는 스테이크용 고기로 했을 때 갈비살과 아주 비슷한 느낌이 납니다. LA갈비는 고소하고 부드럽지만 기름기도 많고 뼈무게 때문에 가격도 많이 나와서 잘 사지 않는편인데 소고기 목심은 가격은 착한 편이고 중간중간 섞여있는 기름기만 빼주면 심하게 기름지지는 않지만 육질이 좀 질긴 편이라 스테이크로 구우려면 많이 두들겨줘야 해서 좀 귀찮은게 단점이죠. 출처: https://www.10000recipe.com/recipe/6891937,20
164,치킨치즈롤,5874,blog/2020/12/07/temp_qBVhnpe.png,60,"[""닭가슴살에 피자치즈를 넣어 롤을 만든다."", ""닭가슴살에 밀가루, 달걀물, 빵가루 순서로 튀김옷을 입힌다."", ""예열된 팬에 기름을 넉넉히 두르고 바삭하게 튀겨낸다.""]","[""Western""]",0,0,2020-12-08,,"치킨, 치즈! 두 치느님의 만남!
상상했던것보다 더 맛있는 치킨치즈롤! 출처: https://www.10000recipe.com/recipe/6896344",20
167,표고버섯 치즈구이,3967,blog/2020/12/07/temp_DKsYJ6b.png,15,"[""볼에 다진 양파와 버섯을 넣고 토마토 소스, 소금, 후추, 파마산 치즈가루를 넣어 버무린다."", ""버무려 놓은 재료를 포고 위에 올린다."", ""180도로 예열된 오븐에 약 5분~7분 또는 전자레인지에 약 2분간 익혀 완성한다.""]","[""Western""]",0,0,2020-12-08,,"오늘 저녁, 와인 한 잔 하세요?
그렇다면 표고버섯 치즈구이와 함께 하세요♥ 출처: https://www.10000recipe.com/recipe/6906483",20
165,두부 스크램블 에그,2700,blog/2020/12/07/temp_X6HOyks.png,30,"[""제일 먼저 두부는 으깨고 키친타올을 사용해서 물기를 제거한다."", ""그다음 두부와 계란을 잘 섞는다."", ""준비가 끝나면 팬에 기름을 두르고 두부와 계란을 섞은 것을 넣고 소금을 넣어 간을 하고 젓가락으로 휘저으면서 익힌다.""]","[""Western""]",0,0,2020-12-08,,두부 특유의 향과 맛이 계란과 잘 어울려 그 누구도 잘 먹을 수 있습니다. 출처: https://www.10000recipe.com/recipe/6900628,20
166,감자채피자,5367,blog/2020/12/07/temp_zLMj5Wy.png,30,"[""채썬 감자는 굵은 소금 1큰술을 넣어\n찬물에 20분 간 담궈서 전분기를 제거해 주세요.\n이 후 물에 여러번 헹군 후 물기를 빼 준비해 줍니다"", ""감자채에 밀가루3큰술, 소금, 후추, 계란 1개 넣어 골고루 섞어 반죽해 준 후,\n팬에 넣고 앞뒤로 노릇하게 완전히 익혀줍니다"", ""앞뒤로 감자채 도우가 모두 익었으면\n토마토소스-피자치즈-토핑을 원하는 대로 올려서\n약불로 뚜껑을 덮어 치즈만 녹여 주면 끝~!""]","[""Western""]",0,0,2020-12-08,,"제철 감자를 보니 별미 요리가 먹고 싶어서
감자채 도우를 사용해 감자채피자를 만들어 봤어요 출처: https://www.10000recipe.com/recipe/6913247",20
169,등심 스테이크,44359,blog/2020/12/07/temp_etm6vSO.png,60,"[""키친타월로 핏물을 뺀 소고기는 소금, 후추, 올리브유를 뿌려 10분간 재운다."", ""팬에 기름을 두르고 채소를 넣고 소금,후추를 뿌려 굽는다."", ""달군팬에 올리브유를 두르고 소고기를 올려 굽는다.""]","[""Western""]",0,0,2020-12-08,,"기념일에 빠져서는 안되는 소고기 스테이크!
스테이크를 구워 간단하게 소스 만드는 팁까지~!! 출처: https://www.10000recipe.com/recipe/6926532",20
170,에그인헬,5645,blog/2020/12/07/temp_YbaLrGF.png,30,"[""달궈진 팬에 오일을 넣고 고기와 다진마늘을 볶아주세요"", ""물 반컵과 토마토소스를 넣고 끓여주세요"", ""계란을 위에 넣고 치즈를 올려 살짝 익을때 쯤 불을 꺼주세요""]","[""Western""]",0,0,2020-12-08,,지옥에서 온 계란 ! 에그인 헬 레시피 입니다. 출처: https://www.10000recipe.com/recipe/6849784,20
